H00342,P11226,P11473,F1D8P8,P01920,Q5Y7D3,P15260,A0A0S2Z3Y2,P38484,A8K881,P49279,A0A024R474,P01912,Q5Y7D1
H00344,P30443,Q5SUL5,O60603,B3KWR9,A0A0S2Z4S4,Q15399,P01374,Q5STV3,O60260,X5DR79
H00061,P04156,Q53YK7
H00363,Q96PD4,Q96F46,P42224
H01109,P42224,Q9BXN2,Q68D78,A0A024RAN9,Q96F46,Q9H257,A0A024R8F1,Q96PD4
H00016,P42771,K7PML8,P01106,A0A087WVR4,P40763,P01111,Q5U091,P00533,Q504U8,F2YGG7,P01116,L7RSL8,I1SRC5,P24385,Q6FI00,P04637,K7PPA8,Q53GA5
H01508,P10242,Q708E9,P42771,K7PML8,P04626,X5DNK3,Q6UUV9,P00533,Q504U8,F2YGG7,P41212,A0A0S2Z3C9
H01509,P01106,A0A087WVR4,P42771,K7PML8,Q16665,D0VY79
H01559,P04637,K7PPA8,Q53GA5,P00533,Q504U8,F2YGG7
H00054,P42771,K7PML8,Q9BY67,X5D8W0,Q9NS23,P24530,P10415,A0A024R2B3,P12830,A0A0U2ZQU7,B3GN61
H00017,P42771,K7PML8,P35228,P35354,P25445,P24385,Q6FI00,P00533,Q504U8,F2YGG7,P06400,A0A024RDV3,P25054,Q4LE70,P04637,K7PPA8,Q53GA5
H00018,P04626,X5DNK3,P36897,Q5T7S2,B4DXN7,P46527,Q6I9V6,Q99626,P35222,A0A024R2Q3,P04637,K7PPA8,Q53GA5,P21802,P01116,L7RSL8,I1SRC5,P10826,P24864,P01111,Q5U091,P40692,P08581,A0A024R759,P12830,A0A0U2ZQU7,B3GN61,P25054,Q4LE70,O14746
H00034,O00255,A0A024R5D2,O14521,A0A0S2Z4J3
H00020,Q8IXK2,Q13485,A0A024R274,P43246,P20585,P43146,Q49AK4,P52701,Q3SWU9,P37173,A3QNQ0,Q15796,Q53XR6,P40692,Q07812,P35222,A0A024R2Q3,O95996,P01116,L7RSL8,I1SRC5,P04637,K7PPA8,Q53GA5
H00044,P25054,Q4LE70,P43146,Q49AK4,P04637,K7PPA8,Q53GA5
H00048,P01344,P37173,A3QNQ0,P08069,Q68CP9,P35222,A0A024R2Q3,P42771,K7PML8,P14210,Q14145,A0A024R7C0,P01135,P04637,K7PPA8,Q53GA5,O15169,A0A0S2Z4R0,O75084,Q16236,O14497,P06400,A0A024RDV3,P60484,F6KD01,P42336,Q4LE51,P01106,A0A087WVR4,O14746,P08581,A0A024R759
H01557,P01116,L7RSL8,I1SRC5,P04637,K7PPA8,Q53GA5
H01666,P01112,X5D945,P01111,Q5U091,P01116,L7RSL8,I1SRC5
H00046,P04626,X5DNK3,P42771,K7PML8,P08581,A0A024R759,P35354,P04637,K7PPA8,Q53GA5,P01116,L7RSL8,I1SRC5
H00047,P42771,K7PML8,P25054,Q4LE70,P04637,K7PPA8,Q53GA5,P01116,L7RSL8,I1SRC5
H00019,P04626,X5DNK3,P42771,K7PML8,P04637,K7PPA8,Q53GA5,P51587,Q13485,A0A024R274,Q15831,A0A0S2Z4D1,P01116,L7RSL8,I1SRC5
H00045,Q9UER7,A0A024RCS3,Q53F85,O00255,A0A024R5D2,P46100,B4DLW1,A4LAA3
H01591,P16234,P10721,A0A024RDA0
H00055,P42771,K7PML8,P01106,A0A087WVR4,P24864,P00533,Q504U8,F2YGG7,P04637,K7PPA8,Q53GA5
H00014,P42771,K7PML8,Q92734,P49789,A0A024R366,Q9NS23,P00533,Q504U8,F2YGG7,Q9HC35,P10826,O95436,P01116,L7RSL8,I1SRC5,P04637,K7PPA8,Q53GA5
H00013,P60484,F6KD01,P49789,A0A024R366,P10826,P01106,A0A087WVR4,P10415,A0A024R2B3,P06400,A0A024RDV3,P04637,K7PPA8,Q53GA5
H00043,P04198,Q16288,X5D2R1,Q16620,Q5VWE5,Q548C2,P04629
H00036,P42771,K7PML8,P42772,K7PPU3,Q12999,P01106,A0A087WVR4,Q00987,P06400,A0A024RDV3,P04637,K7PPA8,Q53GA5
H00035,Q01844,Q01844,Q01844,Q01844,Q01844
H00053,Q92804,Q01844
H00038,P42771,K7PML8,P60484,F6KD01,P11802,A0A024RBB6,P15056,O75030,P01111,Q5U091,P04637,K7PPA8,Q53GA5
H00039,Q15465,Q99835,P04637,K7PPA8,Q53GA5,Q13635
H00040,P42771,K7PML8,P04637,K7PPA8,Q53GA5,P01112,X5D945,P01116,L7RSL8,I1SRC5
H01555,P04637,K7PPA8,Q53GA5,P01112,X5D945
H01666,P01112,X5D945,P01111,Q5U091,P01116,L7RSL8,I1SRC5
H00015,P04085,P05019,P42772,K7PPU3,P35240,A0A024R1J8,P42771,K7PML8,P01127,P08069,P04637,K7PPA8,Q53GA5
H00041,P01106,A0A087WVR4,P11487,P10415,A0A024R2B3,P01116,L7RSL8,I1SRC5,P04637,K7PPA8,Q53GA5
H00043,P04198,Q16288,X5D2R1,Q16620,Q5VWE5,Q548C2,P04629
H00043,P04198,Q16288,X5D2R1,Q16620,Q5VWE5,Q548C2,P04629
H01665,P38398
H00049,P35637,Q6IBQ5,Q01844
H00037,P23760,A0A024R470,P23759,Q00987,Q13535
H00050,Q15532,A0A024RC40,Q15532,A0A024RC40,P08069
H00051,Q9BZE9
H00052,Q01844
H01985,P08581,A0A024R759,Q01844,P42336,Q4LE51
H00031,P04626,X5DNK3,P38398,P51587,O75581,O75084,P24385,Q6FI00,P42336,Q4LE51,P00533,Q504U8,F2YGG7,P46531,P10721,A0A024RDA0,P60484,F6KD01,P04637,K7PPA8,Q53GA5,Q99466,A0A1U9X983,P11362
H00029,P60484,F6KD01,P04637,K7PPA8,Q53GA5
H00030,P04626,X5DNK3,P01112,X5D945,P11802,A0A024RBB6,P38936,A0A024RCX5,P10415,A0A024R2B3,P00533,Q504U8,F2YGG7,P01116,L7RSL8,I1SRC5
H00026,P04626,X5DNK3,P60484,F6KD01,P35222,A0A024R2Q3,P04637,K7PPA8,Q53GA5,P40692,P01116,L7RSL8,I1SRC5
H00027,P38398,P04626,X5DNK3,P51587,P01106,A0A087WVR4,P42336,Q4LE51,P43246,P40692,P31751,P01116,L7RSL8,I1SRC5,P04637,K7PPA8,Q53GA5
H01554,P38398,P04626,X5DNK3,P51587,P04637,K7PPA8,Q53GA5,P01106,A0A087WVR4
H00028,P04626,X5DNK3,P03956,Q53G95,P08253,A0A024R6R4,P01106,A0A087WVR4,P00533,Q504U8,F2YGG7,P07333,Q00987,P10415,A0A024R2B3,P04637,K7PPA8,Q53GA5
H00025,P42771,K7PML8,P08253,A0A024R6R4,P01112,X5D945,P01106,A0A087WVR4,P14780,P12830,A0A0U2ZQU7,B3GN61,P35226,P35354,Q9H7Z7,B3KPZ2,Q00987,P04637,K7PPA8,Q53GA5
H00024,Q96JT2,O15393,P46527,Q6I9V6,P09211,V9HWE9,P17844,Q99801,P60484,F6KD01,O15393,P10275,Q9NUA2,O15393,Q96JT2,O15393
H00023,P30279
H00021,P07954,A0A0S2Z4C3,P40337,A0A024R2F2,Q8NFG4,Q92733,A0A0S2Z456,Q96FT4,P08581,A0A024R759
H00022,P42771,K7PML8,P04626,X5DNK3,P01112,X5D945,Q9NS23,P00533,Q504U8,F2YGG7,P06400,A0A024RDV3,P22607,Q0IJ44,P53355,P04637,K7PPA8,Q53GA5
H01513,P55287,Q15058,P42771,K7PML8,Q00987,O15151,A0A024R990,Q59FS6,P06400,A0A024RDV3
H00042,P42771,K7PML8,P00533,Q504U8,F2YGG7,P04085,P06400,A0A024RDV3,P60484,F6KD01,P09619,Q59F04,P11802,A0A024RBB6,Q00987,P16234,P01127,P04637,K7PPA8,Q53GA5
